job_title,experience_level,industry,city,salary_median_gbp
Civil Engineer,Senior,Healthcare,Anuradhapura,14772
Software Engineer,Mid,Construction,Batticaloa,7665
Sales Executive,Senior,Construction,Jaffna,6856
Teacher,Mid,Logistics,Jaffna,2998
Data Scientist,Entry,Logistics,Matara,3766
HR Specialist,Mid,Tourism,Ratnapura,3350
HR Specialist,Senior,Telecoms,Colombo,14565
Data Scientist,Entry,Tourism,Negombo,3910
Customer Support,Entry,Logistics,Jaffna,2500
Customer Support,Senior,Manufacturing,Trincomalee,3715
HR Specialist,Senior,IT,Kurunegala,19826
Data Scientist,Mid,Construction,Colombo,5544
Teacher,Entry,Manufacturing,Polonnaruwa,3087
Data Scientist,Mid,Healthcare,Trincomalee,16349
Civil Engineer,Mid,Retail,Colombo,3815
Nurse,Entry,Logistics,Matara,2500
Software Engineer,Senior,Agriculture,Jaffna,5445
HR Specialist,Entry,Agriculture,Negombo,2500
Data Scientist,Senior,Healthcare,Trincomalee,23843
Sales Executive,Senior,Tourism,Ratnapura,6543
Teacher,Entry,Construction,Jaffna,2500
Teacher,Entry,Agriculture,Kandy,2500
Nurse,Entry,Government,Ratnapura,2541
Customer Support,Senior,Healthcare,Galle,9707
Nurse,Senior,Agriculture,Kandy,3156
Software Engineer,Entry,Logistics,Anuradhapura,4425
Teacher,Senior,Healthcare,Jaffna,15383
Nurse,Senior,Telecoms,Batticaloa,9068
Sales Executive,Senior,Education,Kandy,9594
Software Engineer,Mid,Logistics,Polonnaruwa,5583
Nurse,Mid,Retail,Ratnapura,2826
Accountant,Entry,Manufacturing,Kandy,2617
Marketing Manager,Mid,Logistics,Matara,4378
Nurse,Entry,Construction,Kandy,2543
Pharmacist,Mid,Construction,Kandy,4238
Software Engineer,Mid,Government,Trincomalee,6929
Accountant,Senior,Finance,Batticaloa,11802
Teacher,Entry,Education,Trincomalee,2879
HR Specialist,Entry,Healthcare,Anuradhapura,6671
Pharmacist,Entry,Agriculture,Polonnaruwa,2500
Software Engineer,Senior,IT,Trincomalee,22612
HR Specialist,Entry,Healthcare,Kurunegala,5078
Sales Executive,Mid,Education,Negombo,5788
Pharmacist,Entry,Government,Matara,3746
Marketing Manager,Entry,Telecoms,Negombo,7364
HR Specialist,Senior,Manufacturing,Trincomalee,6932
Data Scientist,Senior,Government,Anuradhapura,12905
HR Specialist,Senior,Education,Matara,8672
Data Scientist,Senior,Finance,Polonnaruwa,25665
HR Specialist,Entry,Retail,Galle,2604
Pharmacist,Entry,Manufacturing,Colombo,3162
Teacher,Senior,Healthcare,Polonnaruwa,11184
Data Scientist,Mid,Retail,Colombo,4035
Customer Support,Senior,Healthcare,Galle,8975
Accountant,Entry,Government,Matara,3082
Pharmacist,Entry,Healthcare,Kandy,7186
Teacher,Entry,IT,Trincomalee,6139
Data Scientist,Senior,Manufacturing,Negombo,9016
Teacher,Mid,Agriculture,Polonnaruwa,2500
Data Scientist,Mid,Healthcare,Polonnaruwa,11985
Data Scientist,Mid,Agriculture,Ratnapura,3998
Civil Engineer,Senior,Finance,Kandy,14278
Pharmacist,Entry,Finance,Kurunegala,6725
Teacher,Mid,Construction,Anuradhapura,3968
Civil Engineer,Senior,Government,Negombo,8051
Nurse,Entry,Healthcare,Batticaloa,4668
Software Engineer,Senior,Logistics,Kurunegala,8393
Nurse,Mid,IT,Colombo,8498
Civil Engineer,Entry,Telecoms,Kandy,5915
Project Manager,Mid,Education,Trincomalee,5751
HR Specialist,Mid,Construction,Trincomalee,4445
Teacher,Senior,Government,Batticaloa,6093
HR Specialist,Entry,Finance,Colombo,5429
Teacher,Senior,Manufacturing,Negombo,7233
Sales Executive,Senior,Healthcare,Colombo,16021
Customer Support,Senior,Agriculture,Batticaloa,2678
Software Engineer,Senior,Construction,Trincomalee,7032
Marketing Manager,Entry,Healthcare,Negombo,4553
Project Manager,Senior,Construction,Matara,7914
Civil Engineer,Mid,Construction,Kandy,4247
Marketing Manager,Senior,Education,Polonnaruwa,8157
Marketing Manager,Senior,Tourism,Kurunegala,7160
HR Specialist,Mid,Construction,Negombo,4537
Teacher,Entry,IT,Trincomalee,5750
Software Engineer,Entry,Construction,Batticaloa,3636
Pharmacist,Entry,Retail,Galle,2500
Project Manager,Entry,IT,Batticaloa,5675
Teacher,Entry,Logistics,Colombo,2502
Software Engineer,Senior,Healthcare,Anuradhapura,14782
Nurse,Entry,Retail,Matara,2500
Marketing Manager,Mid,Tourism,Colombo,3930
HR Specialist,Mid,IT,Galle,11626
Data Scientist,Mid,Government,Galle,8060
Sales Executive,Senior,Logistics,Batticaloa,7153
Civil Engineer,Entry,Finance,Trincomalee,7212
Pharmacist,Senior,Healthcare,Batticaloa,15992
Pharmacist,Entry,Government,Colombo,3558
HR Specialist,Senior,Logistics,Kandy,5759
Customer Support,Entry,Education,Jaffna,2500
Nurse,Senior,Finance,Polonnaruwa,11948
HR Specialist,Entry,Agriculture,Batticaloa,2500
Customer Support,Mid,Education,Galle,2500
Marketing Manager,Senior,Government,Ratnapura,8606
Sales Executive,Senior,Finance,Matara,14692
Teacher,Mid,Retail,Jaffna,3090
Data Scientist,Entry,Logistics,Polonnaruwa,3354
Teacher,Mid,Manufacturing,Trincomalee,3764
HR Specialist,Entry,Government,Batticaloa,2782
HR Specialist,Entry,Agriculture,Jaffna,2500
Accountant,Mid,Agriculture,Matara,2723
Data Scientist,Senior,Agriculture,Galle,5641
HR Specialist,Senior,Tourism,Colombo,7232
HR Specialist,Senior,Education,Anuradhapura,9322
Nurse,Entry,IT,Matara,6005
Civil Engineer,Senior,Logistics,Matara,6733
Accountant,Senior,Logistics,Kandy,5888
HR Specialist,Entry,Government,Jaffna,4066
Software Engineer,Entry,Construction,Kandy,3738
Software Engineer,Mid,Healthcare,Ratnapura,11548
Pharmacist,Mid,Telecoms,Batticaloa,10295
Customer Support,Mid,Healthcare,Trincomalee,6075
Customer Support,Mid,Retail,Trincomalee,2500
Nurse,Senior,Retail,Matara,4425
Pharmacist,Entry,Logistics,Kurunegala,2676
Customer Support,Mid,Healthcare,Galle,5525
Pharmacist,Senior,Finance,Batticaloa,15646
Teacher,Mid,Retail,Negombo,2884
Software Engineer,Entry,IT,Trincomalee,9794
Pharmacist,Senior,Healthcare,Colombo,16077
Marketing Manager,Senior,Logistics,Polonnaruwa,7884
Civil Engineer,Entry,Agriculture,Colombo,2500
Pharmacist,Mid,Healthcare,Colombo,7331
HR Specialist,Mid,Retail,Matara,4324
Teacher,Mid,Telecoms,Anuradhapura,6973
Accountant,Mid,Finance,Negombo,8838
Sales Executive,Mid,Construction,Anuradhapura,4780
Project Manager,Senior,Education,Kandy,9007
Software Engineer,Mid,Government,Galle,7164
Pharmacist,Entry,Manufacturing,Ratnapura,3801
Project Manager,Mid,Telecoms,Negombo,8764
Software Engineer,Senior,Finance,Batticaloa,22700
Marketing Manager,Senior,Finance,Kandy,12981
Project Manager,Entry,Logistics,Galle,2933
HR Specialist,Mid,Tourism,Matara,3676
Civil Engineer,Senior,Tourism,Negombo,7150
Nurse,Senior,Manufacturing,Trincomalee,5965
Data Scientist,Mid,Retail,Matara,5730
Marketing Manager,Mid,Manufacturing,Negombo,4861
Customer Support,Senior,Finance,Kandy,7913
Marketing Manager,Entry,Healthcare,Polonnaruwa,6649
Customer Support,Senior,Agriculture,Kurunegala,2614
Civil Engineer,Entry,Manufacturing,Polonnaruwa,2518
Teacher,Mid,Manufacturing,Ratnapura,3554
Teacher,Entry,Government,Trincomalee,2774
Project Manager,Mid,IT,Polonnaruwa,12143
Software Engineer,Mid,Retail,Negombo,4214
Project Manager,Entry,Healthcare,Negombo,5936
Teacher,Senior,IT,Negombo,10996
Accountant,Entry,Tourism,Ratnapura,2500
Marketing Manager,Senior,Education,Batticaloa,8887
Pharmacist,Senior,Tourism,Kandy,6675
Civil Engineer,Senior,Government,Galle,8694
Marketing Manager,Mid,Government,Negombo,6392
Sales Executive,Mid,Government,Negombo,5047
Software Engineer,Mid,IT,Batticaloa,17140
HR Specialist,Entry,Agriculture,Colombo,2500
Customer Support,Senior,Logistics,Colombo,3672
Sales Executive,Mid,Agriculture,Galle,2630
Civil Engineer,Entry,Finance,Polonnaruwa,6929
Sales Executive,Mid,Healthcare,Batticaloa,10838
Sales Executive,Senior,Telecoms,Galle,15500
Civil Engineer,Entry,Finance,Matara,6632
Data Scientist,Senior,Logistics,Ratnapura,10210
Project Manager,Mid,Tourism,Polonnaruwa,4249
Civil Engineer,Senior,Finance,Negombo,13499
Project Manager,Senior,IT,Kandy,17460
Software Engineer,Mid,Agriculture,Polonnaruwa,3734
HR Specialist,Mid,Government,Matara,5107
Data Scientist,Mid,Finance,Polonnaruwa,14274
Nurse,Mid,Agriculture,Colombo,2500
Project Manager,Entry,Construction,Batticaloa,2901
Project Manager,Senior,Healthcare,Trincomalee,10827
Pharmacist,Entry,Manufacturing,Kurunegala,3376
Marketing Manager,Senior,Agriculture,Negombo,3921
Sales Executive,Senior,Construction,Batticaloa,8441
Accountant,Entry,Retail,Polonnaruwa,2500
Pharmacist,Senior,Healthcare,Colombo,12916
Pharmacist,Senior,Tourism,Trincomalee,7428
Software Engineer,Senior,Manufacturing,Kandy,10716
Software Engineer,Entry,Construction,Polonnaruwa,3631
Project Manager,Entry,Construction,Matara,3243
HR Specialist,Mid,Construction,Kurunegala,4604
Software Engineer,Entry,Healthcare,Ratnapura,8324
Marketing Manager,Entry,Finance,Batticaloa,7935
Pharmacist,Entry,Construction,Matara,3084
Accountant,Mid,Logistics,Negombo,3172
HR Specialist,Entry,Education,Kurunegala,3571
Nurse,Mid,Construction,Matara,2678
Marketing Manager,Senior,Finance,Polonnaruwa,14821
Project Manager,Entry,Logistics,Matara,2692
Project Manager,Entry,Construction,Polonnaruwa,3457
Pharmacist,Senior,Manufacturing,Galle,6833
Data Scientist,Senior,Retail,Trincomalee,7871
Software Engineer,Senior,Education,Kurunegala,11002
Customer Support,Senior,IT,Ratnapura,11742
Accountant,Mid,Finance,Kurunegala,7661
Accountant,Senior,Construction,Anuradhapura,5757
Accountant,Entry,Education,Trincomalee,3461
HR Specialist,Entry,Retail,Polonnaruwa,2500
Nurse,Senior,Finance,Trincomalee,11872
Customer Support,Senior,Logistics,Kurunegala,3900
HR Specialist,Senior,Education,Galle,7901
Customer Support,Mid,IT,Galle,7100
Pharmacist,Senior,IT,Kurunegala,19964
Data Scientist,Mid,Tourism,Ratnapura,5142
Pharmacist,Mid,Construction,Trincomalee,4603
Software Engineer,Senior,Manufacturing,Ratnapura,10328
Marketing Manager,Entry,IT,Anuradhapura,8961
Customer Support,Entry,Telecoms,Negombo,4308
Nurse,Mid,Logistics,Jaffna,3173
Data Scientist,Mid,Finance,Kurunegala,11808
Data Scientist,Senior,Finance,Kandy,22774
Teacher,Senior,Government,Batticaloa,6568
Software Engineer,Senior,Agriculture,Galle,5866
Data Scientist,Mid,Retail,Batticaloa,5048
Teacher,Senior,Education,Matara,6477
Accountant,Mid,Manufacturing,Galle,4690
Software Engineer,Mid,Logistics,Galle,6235
Sales Executive,Mid,Finance,Jaffna,11764
HR Specialist,Entry,Education,Anuradhapura,3583
Civil Engineer,Senior,Government,Colombo,8048
Teacher,Senior,Logistics,Batticaloa,4513
Customer Support,Senior,IT,Colombo,10428
Project Manager,Senior,Logistics,Polonnaruwa,6973
Marketing Manager,Senior,Telecoms,Galle,17843
Data Scientist,Mid,Tourism,Galle,5107
Civil Engineer,Senior,Education,Batticaloa,9972
Data Scientist,Senior,Logistics,Colombo,7901
Teacher,Senior,Manufacturing,Matara,6772
Pharmacist,Mid,Tourism,Trincomalee,4790
HR Specialist,Entry,Government,Trincomalee,2747
Civil Engineer,Senior,Agriculture,Jaffna,4000
Civil Engineer,Entry,Government,Batticaloa,3409
Project Manager,Entry,Manufacturing,Matara,2998
Civil Engineer,Senior,Agriculture,Kurunegala,5326
Pharmacist,Entry,Education,Galle,4239
Project Manager,Mid,Construction,Negombo,4836
Civil Engineer,Senior,Agriculture,Polonnaruwa,4353
Software Engineer,Entry,Retail,Polonnaruwa,2748
Customer Support,Senior,IT,Galle,8400
Sales Executive,Senior,Agriculture,Polonnaruwa,4955
Project Manager,Mid,Retail,Trincomalee,3498
Accountant,Senior,Telecoms,Ratnapura,14546
Nurse,Entry,Manufacturing,Colombo,2500
Civil Engineer,Mid,Telecoms,Batticaloa,9759
Pharmacist,Senior,Telecoms,Kandy,13360
Civil Engineer,Entry,Construction,Kandy,3309
Nurse,Senior,Agriculture,Colombo,2929
Accountant,Senior,Manufacturing,Anuradhapura,6670
Project Manager,Mid,Retail,Negombo,2954
HR Specialist,Mid,Tourism,Jaffna,2965
Software Engineer,Entry,Education,Batticaloa,5252
Civil Engineer,Mid,Manufacturing,Ratnapura,4893
Pharmacist,Entry,Finance,Ratnapura,5838
Data Scientist,Entry,Healthcare,Matara,10838
Teacher,Senior,Healthcare,Polonnaruwa,10927
Pharmacist,Mid,Government,Colombo,5126
Teacher,Mid,Agriculture,Matara,2650
Pharmacist,Entry,Tourism,Trincomalee,2557
Teacher,Mid,Healthcare,Negombo,7091
Civil Engineer,Entry,Manufacturing,Kurunegala,3105
Pharmacist,Mid,Retail,Polonnaruwa,3691
Civil Engineer,Entry,Construction,Galle,3172
HR Specialist,Mid,Education,Batticaloa,4690
Sales Executive,Mid,Government,Ratnapura,5120
Civil Engineer,Mid,Construction,Ratnapura,4069
Pharmacist,Senior,Education,Negombo,9518
Software Engineer,Entry,Telecoms,Galle,9154
Software Engineer,Mid,Logistics,Trincomalee,4943
Pharmacist,Entry,Education,Kandy,4152
Civil Engineer,Entry,Construction,Batticaloa,3050
Civil Engineer,Entry,Retail,Colombo,2500
Software Engineer,Entry,Tourism,Polonnaruwa,4282
Accountant,Entry,Government,Polonnaruwa,2809
Accountant,Senior,Construction,Polonnaruwa,5994
Data Scientist,Mid,Manufacturing,Ratnapura,7090
Teacher,Senior,Manufacturing,Kandy,4362
Sales Executive,Entry,Construction,Matara,3329
Marketing Manager,Mid,Agriculture,Ratnapura,2747
Teacher,Mid,Government,Colombo,4172
Nurse,Entry,Education,Jaffna,2791
Data Scientist,Mid,Finance,Polonnaruwa,13598
Nurse,Mid,Retail,Kandy,2500
Civil Engineer,Mid,Healthcare,Kurunegala,9664
HR Specialist,Senior,IT,Colombo,14629
Sales Executive,Entry,Healthcare,Trincomalee,6531
Nurse,Senior,Construction,Matara,5380
Software Engineer,Entry,Government,Galle,5677
Project Manager,Senior,Government,Ratnapura,7460
HR Specialist,Entry,Education,Anuradhapura,3934
Teacher,Mid,Telecoms,Kandy,7791
Customer Support,Mid,Healthcare,Negombo,5136
Project Manager,Entry,Manufacturing,Kandy,2793
Data Scientist,Senior,Finance,Kurunegala,22690
Pharmacist,Senior,Agriculture,Kandy,4998
Software Engineer,Mid,Government,Negombo,6772
Project Manager,Senior,Agriculture,Polonnaruwa,4248
HR Specialist,Entry,IT,Ratnapura,5562
Customer Support,Entry,Agriculture,Trincomalee,2500
Accountant,Mid,IT,Kurunegala,12787
Software Engineer,Mid,Retail,Colombo,5153
Software Engineer,Entry,Logistics,Anuradhapura,4072
Software Engineer,Senior,Retail,Batticaloa,8019
Civil Engineer,Mid,Logistics,Colombo,4398
HR Specialist,Entry,Finance,Colombo,6735
Data Scientist,Senior,Retail,Galle,7877
Civil Engineer,Entry,Telecoms,Jaffna,6925
Teacher,Mid,Finance,Galle,8463
Pharmacist,Senior,Tourism,Kurunegala,6486
Teacher,Mid,Healthcare,Anuradhapura,6514
HR Specialist,Entry,Construction,Jaffna,3228
Accountant,Mid,Finance,Kurunegala,12326
Marketing Manager,Entry,Agriculture,Trincomalee,2500
Customer Support,Senior,Education,Batticaloa,5133
Data Scientist,Entry,Construction,Kurunegala,4090
Nurse,Mid,Education,Anuradhapura,3815
Civil Engineer,Entry,Government,Trincomalee,3696
Project Manager,Mid,Finance,Polonnaruwa,9635
Accountant,Mid,Logistics,Trincomalee,4586
Teacher,Mid,Logistics,Galle,3741
Nurse,Entry,Agriculture,Colombo,2500
Civil Engineer,Mid,Tourism,Matara,3707
Software Engineer,Entry,Tourism,Kurunegala,3691
Pharmacist,Mid,Construction,Matara,4380
Marketing Manager,Mid,Education,Negombo,6231
Project Manager,Senior,Finance,Matara,16914
Customer Support,Entry,Healthcare,Polonnaruwa,3653
Pharmacist,Mid,Government,Polonnaruwa,4586
Civil Engineer,Mid,Telecoms,Kandy,10904
Data Scientist,Entry,Construction,Galle,4742
Project Manager,Entry,Agriculture,Kurunegala,2500
Teacher,Mid,IT,Galle,7868
Data Scientist,Senior,Education,Colombo,10391
Data Scientist,Senior,Finance,Kandy,21535
Teacher,Mid,Retail,Jaffna,3368
Software Engineer,Senior,Logistics,Colombo,9003
Sales Executive,Senior,Tourism,Anuradhapura,5902
Accountant,Entry,Government,Trincomalee,2841
Accountant,Entry,Telecoms,Trincomalee,6762
Project Manager,Senior,Agriculture,Kurunegala,4283
Software Engineer,Mid,Telecoms,Polonnaruwa,10151
Marketing Manager,Entry,Tourism,Kandy,3243
Accountant,Senior,Education,Kurunegala,7641
Nurse,Entry,Manufacturing,Galle,2500
Pharmacist,Mid,Government,Colombo,4517
Nurse,Mid,Manufacturing,Kandy,3758
Civil Engineer,Mid,Logistics,Trincomalee,4100
Teacher,Mid,Healthcare,Anuradhapura,6487
Accountant,Mid,Manufacturing,Kandy,4709
Software Engineer,Senior,Agriculture,Kandy,6273
Project Manager,Mid,Tourism,Colombo,3476
Data Scientist,Entry,Healthcare,Anuradhapura,10480
Pharmacist,Senior,Logistics,Kurunegala,7562
Sales Executive,Entry,Telecoms,Galle,5799
Project Manager,Entry,Retail,Ratnapura,2500
Marketing Manager,Mid,Logistics,Polonnaruwa,5003
Project Manager,Entry,Finance,Batticaloa,7988
HR Specialist,Senior,Agriculture,Ratnapura,3918
Sales Executive,Entry,IT,Trincomalee,8028
Pharmacist,Mid,Tourism,Kurunegala,3831
Civil Engineer,Mid,Education,Jaffna,5688
Teacher,Senior,Finance,Colombo,16001
Pharmacist,Entry,Healthcare,Matara,7058
Civil Engineer,Senior,Construction,Negombo,8154
Pharmacist,Senior,Government,Kandy,8478
Nurse,Mid,Agriculture,Kurunegala,2500
Marketing Manager,Entry,Education,Batticaloa,4478
Software Engineer,Entry,Manufacturing,Matara,3915
Data Scientist,Mid,Education,Anuradhapura,8214
Data Scientist,Senior,Retail,Negombo,8193
Teacher,Senior,Telecoms,Ratnapura,8811
Sales Executive,Entry,Tourism,Anuradhapura,2617
Marketing Manager,Mid,Education,Anuradhapura,5488
Nurse,Senior,Manufacturing,Batticaloa,5327
Data Scientist,Entry,Retail,Ratnapura,4559
Pharmacist,Mid,Tourism,Batticaloa,4345
Project Manager,Mid,Healthcare,Matara,9664
Civil Engineer,Mid,Finance,Negombo,11731
Data Scientist,Senior,Logistics,Galle,10396
HR Specialist,Mid,Construction,Galle,5075
Accountant,Senior,Finance,Ratnapura,14242
Software Engineer,Mid,IT,Negombo,15474
Accountant,Mid,IT,Trincomalee,9957
Civil Engineer,Entry,Agriculture,Negombo,2500
Teacher,Senior,Manufacturing,Ratnapura,7418
Civil Engineer,Senior,Tourism,Anuradhapura,4802
Civil Engineer,Senior,Finance,Ratnapura,15519
Project Manager,Entry,Healthcare,Ratnapura,7438
Marketing Manager,Mid,Healthcare,Galle,9245
Accountant,Entry,Education,Negombo,3601
Civil Engineer,Mid,Healthcare,Ratnapura,10261
HR Specialist,Mid,Finance,Anuradhapura,8790
HR Specialist,Entry,Logistics,Ratnapura,2500
Civil Engineer,Senior,Agriculture,Kurunegala,3987
Civil Engineer,Mid,Logistics,Ratnapura,3952
Pharmacist,Mid,Retail,Colombo,4070
HR Specialist,Senior,Telecoms,Negombo,16522
Software Engineer,Senior,Agriculture,Ratnapura,5679
Customer Support,Senior,Healthcare,Ratnapura,8257
Customer Support,Mid,Tourism,Matara,2500
Project Manager,Mid,Finance,Galle,9292
Accountant,Mid,IT,Kurunegala,10967
Civil Engineer,Senior,Healthcare,Negombo,14144
Software Engineer,Entry,Government,Colombo,5871
Marketing Manager,Senior,Telecoms,Batticaloa,13836
HR Specialist,Senior,IT,Ratnapura,15292
HR Specialist,Senior,Tourism,Jaffna,7053
Accountant,Senior,Government,Kurunegala,8294
Civil Engineer,Senior,Education,Negombo,10526
Data Scientist,Entry,Telecoms,Matara,8633
Accountant,Entry,IT,Kurunegala,6956
Marketing Manager,Entry,Healthcare,Kurunegala,5735
Data Scientist,Senior,Manufacturing,Colombo,11865
Accountant,Senior,Construction,Ratnapura,6903
Software Engineer,Entry,Construction,Kurunegala,4254
Software Engineer,Senior,IT,Trincomalee,27749
Software Engineer,Mid,Retail,Galle,4681
Civil Engineer,Senior,Tourism,Ratnapura,6847
Data Scientist,Mid,Telecoms,Kandy,11887
Sales Executive,Mid,Finance,Polonnaruwa,9967
Civil Engineer,Mid,Manufacturing,Jaffna,4788
HR Specialist,Entry,Finance,Batticaloa,8339
Marketing Manager,Entry,Tourism,Anuradhapura,3132
Nurse,Mid,Tourism,Matara,2500
Nurse,Senior,Telecoms,Batticaloa,9524
HR Specialist,Mid,Healthcare,Negombo,7562
Project Manager,Senior,Telecoms,Ratnapura,14551
Accountant,Entry,Logistics,Negombo,2695
HR Specialist,Entry,Logistics,Batticaloa,2500
Nurse,Entry,Agriculture,Jaffna,2500
Project Manager,Senior,IT,Kandy,14278
Civil Engineer,Mid,Education,Polonnaruwa,5691
Project Manager,Entry,IT,Anuradhapura,8342
Nurse,Mid,Education,Matara,3133
Civil Engineer,Senior,Tourism,Anuradhapura,5604
Pharmacist,Senior,Agriculture,Anuradhapura,4409
Project Manager,Mid,Construction,Kurunegala,3962
Marketing Manager,Entry,Manufacturing,Polonnaruwa,3179
Data Scientist,Entry,Education,Kurunegala,5988
Sales Executive,Senior,Tourism,Matara,7294
Software Engineer,Entry,Education,Galle,5570
Teacher,Mid,Telecoms,Negombo,6862
Software Engineer,Senior,Tourism,Kurunegala,8566
Software Engineer,Mid,Healthcare,Negombo,8240
Pharmacist,Mid,IT,Negombo,12888
Marketing Manager,Entry,Tourism,Jaffna,3213
Accountant,Mid,Education,Batticaloa,5809
Project Manager,Senior,Agriculture,Ratnapura,4510
